# Using S/N > 6 for detection threshold on zuul
# Using beams within 0.5 deg of pulsars from tmp
# Flux adjusted for offset from beam center
# Expected S/N estimated from published flux values
# Flux estimated from measured S/N, uncertainty estimated from dependencies
# File generated 2018-07-25 11:29:59 (ET)
#   PSRJ  	   RA 		     Dec 	 P0 			P1 	      DM 	 Distance  	  MJD   	 S/N exp. 	  S/N meas. 	     Est. Flux	   Flux Error	Status 
#		   (deg)   	    (deg) 	 (s) 			(s/s) 	      (p/cc) 	 (deg)		  (day)					             (mJy)  	   (mJy)  
J1942+1743	 295.50429 	 17.72453 	 0.6963 	 1.01E-16 	      190 	  0.3432778  	    *                *               *                 *             *        Beam # 52452 Not Found
J1942+1743	 295.50429 	 17.72453 	 0.6963 	 1.01E-16 	      190 	  0.2115718  	    *                *               *                 *             *        Beam # 53062 Not Found
  J1942+81	    295.5 	     81.1 	 0.2036 	        * 	     40.3 	 0.0052710 	  55128  	  157.89	  11.281	     0.430    	   0.209    	Detected in Beam # 00916
J1943+0609	 295.87138 	    6.166 	 0.4462 	 4.659E-16 	    70.76 	  0.4813197  	    *                *               *                 *             *        Beam # 67202 Not Found
J1943+0609	 295.87138 	    6.166 	 0.4462 	 4.659E-16 	    70.76 	  0.4701682  	    *                *               *                 *             *        Beam # 67579 Not Found
J1943+0609	 295.87138 	    6.166 	 0.4462 	 4.659E-16 	    70.76 	  0.2598461  	    *                *               *                 *             *        Beam # 67812 Not Found
J1943+0609	 295.87138 	    6.166 	 0.4462 	 4.659E-16 	    70.76 	  0.3143279  	    *                *               *                 *             *        Beam # 68189 Not Found
J1943-1237	 295.85617 	 -12.62845 	 0.9724 	 1.655686E-15 	   28.918 	  0.3465454  	    *                *               *                 *             *        Beam # 92288 Not Found
J1943-1237	 295.85617 	 -12.62845 	 0.9724 	 1.655686E-15 	   28.918 	  0.1836544  	    *                *               *                 *             *        Beam # 92665 Not Found
J1943+2210	 295.81871 	  22.1731 	 0.0051 	  8.8E-21 	  174.089 	 0.3522418 	  56297  	  2.3780	   0.000	     0.000    	   0.000    	Not Detected in # 46907
J1943+2210	 295.81871 	  22.1731 	 0.0051 	  8.8E-21 	  174.089 	 0.2847988 	  56457  	  2.2905	   4.439	     0.818    	   0.212    	Not Detected in # 47284
J1943+2210	 295.81871 	  22.1731 	 0.0051 	  8.8E-21 	  174.089 	 0.3919533 	  56457  	  1.9159	   3.916	     0.863    	   0.246    	Not Detected in # 47517
J1943+2210	 295.81871 	  22.1731 	 0.0051 	  8.8E-21 	  174.089 	 0.4707359 	  56459  	  1.1585	   2.539	     0.925    	   0.280    	Not Detected in # 47894
J1944+0907	 296.03887 	  9.12307 	 0.0052 	 1.713E-20 	    24.34 	  0.2490836  	    *                *               *                 *             *        Beam # 63631 Not Found
J1944+0907	 296.03887 	  9.12307 	 0.0052 	 1.713E-20 	    24.34 	  0.3703757  	    *                *               *                 *             *        Beam # 64008 Not Found
J1944+0907	 296.03887 	  9.12307 	 0.0052 	 1.713E-20 	    24.34 	  0.3854791  	    *                *               *                 *             *        Beam # 64241 Not Found
  J1944-10	    296.0 	 -10.28333 	 0.4091 	        * 	    31.01 	 0.3757085 	  58233  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 89094
  J1944-10	    296.0 	 -10.28333 	 0.4091 	        * 	    31.01 	 0.1905893 	  58233  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 89704
  J1944-10	    296.0 	 -10.28333 	 0.4091 	        * 	    31.01 	 0.4729795 	  58233  	       *	   2.654	     0.679    	   0.268    	Not Detected in # 90081
J1944-1750	 296.02183 	 -17.83641 	 0.8412 	 9.8619E-16 	    56.32 	  0.1853932  	    *                *               *                 *             *        Beam # 99053 Not Found
J1944-1750	 296.02183 	 -17.83641 	 0.8412 	 9.8619E-16 	    56.32 	  0.3752158  	    *                *               *                 *             *        Beam # 99430 Not Found
J1944-1750	 296.02183 	 -17.83641 	 0.8412 	 9.8619E-16 	    56.32 	  0.4292223  	    *                *               *                 *             *        Beam # 99663 Not Found
J1944+1755	 296.1325 	 17.92844 	 1.9969 	  7.3E-16 	      175 	  0.4258888  	    *                *               *                 *             *        Beam # 52308 Not Found
J1944+1755	 296.1325 	 17.92844 	 1.9969 	  7.3E-16 	      175 	  0.0815892  	    *                *               *                 *             *        Beam # 52685 Not Found
J1944+2236	 296.00446 	 22.60628 	 0.0036 	  7.5E-21 	   185.45 	 0.3939702 	  56296  	  4.7272	   0.000	     0.000    	   0.000    	Not Detected in # 46530
J1944+2236	 296.00446 	 22.60628 	 0.0036 	  7.5E-21 	   185.45 	 0.1158566 	  56297  	  13.493	   2.330	     0.182    	   0.128    	Not Detected in # 46907
J1945-0040	 296.36832 	  -0.6828 	 1.0456 	 5.3466E-16 	    59.71 	 0.1389498 	  57507  	  49.284	  66.261	    10.259    	   2.873    	Detected in Beam # 76784
J1945-0040	 296.36832 	  -0.6828 	 1.0456 	 5.3466E-16 	    59.71 	 0.3756225 	  57510  	  22.767	  40.480	    13.566    	   1.631    	Detected in Beam # 77161
  J1945+07	 296.47917 	  7.28333 	 1.0739 	        * 	       62 	  0.4009367  	    *                *               *                 *             *        Beam # 65838 Not Found
  J1945+07	 296.47917 	  7.28333 	 1.0739 	        * 	       62 	  0.4585551  	    *                *               *                 *             *        Beam # 66215 Not Found
  J1945+07	 296.47917 	  7.28333 	 1.0739 	        * 	       62 	  0.2493213  	    *                *               *                 *             *        Beam # 66448 Not Found
  J1945+07	 296.47917 	  7.28333 	 1.0739 	        * 	       62 	  0.3945684  	    *                *               *                 *             *        Beam # 66825 Not Found
J1945+1834	 296.40042 	 18.57225 	 1.0687 	 2.42E-16 	    217.7 	  0.4542025  	    *                *               *                 *             *        Beam # 51321 Not Found
J1945+1834	 296.40042 	 18.57225 	 1.0687 	 2.42E-16 	    217.7 	  0.1683312  	    *                *               *                 *             *        Beam # 51698 Not Found
J1945+1834	 296.40042 	 18.57225 	 1.0687 	 2.42E-16 	    217.7 	  0.4206774  	    *                *               *                 *             *        Beam # 52308 Not Found
J1946-1312	 296.74095 	 -13.21011 	 0.4919 	 1.9866E-15 	       60 	  0.3555466  	    *                *               *                 *             *        Beam # 93131 Not Found
J1946-1312	 296.74095 	 -13.21011 	 0.4919 	 1.9866E-15 	       60 	  0.1555628  	    *                *               *                 *             *        Beam # 93508 Not Found
  J1946+14	 296.71667 	     14.7 	 2.2824 	        * 	     50.3 	  0.2419164  	    *                *               *                 *             *        Beam # 56489 Not Found
  J1946+14	 296.71667 	     14.7 	 2.2824 	        * 	     50.3 	  0.3127041  	    *                *               *                 *             *        Beam # 57099 Not Found
J1946+1805	 296.72102 	 18.09479 	 0.4406 	 2.4092E-17 	  16.1356 	  0.4196505  	    *                *               *                 *             *        Beam # 51931 Not Found
J1946+1805	 296.72102 	 18.09479 	 0.4406 	 2.4092E-17 	  16.1356 	  0.2157208  	    *                *               *                 *             *        Beam # 52308 Not Found
J1946+1805	 296.72102 	 18.09479 	 0.4406 	 2.4092E-17 	  16.1356 	  0.4670884  	    *                *               *                 *             *        Beam # 52541 Not Found
J1946+1805	 296.72102 	 18.09479 	 0.4406 	 2.4092E-17 	  16.1356 	  0.4170587  	    *                *               *                 *             *        Beam # 52918 Not Found
J1946+2244	 296.60371 	 22.74983 	 1.3344 	 8.89E-16 	      140 	 0.4128818 	  56296  	  16.284	   2.362	     0.591    	   0.195    	Not Detected in # 46153
J1946+2244	 296.60371 	 22.74983 	 1.3344 	 8.89E-16 	      140 	 0.2281665 	  56296  	  22.146	   9.320	     1.714    	   0.432    	Detected in Beam # 46530
J1946+2244	 296.60371 	 22.74983 	 1.3344 	 8.89E-16 	      140 	 0.4370336 	  56296  	  13.996	   0.000	     0.000    	   0.000    	Not Detected in # 46763
J1946+2244	 296.60371 	 22.74983 	 1.3344 	 8.89E-16 	      140 	 0.4334080 	  56297  	  14.305	   0.000	     0.000    	   0.000    	Not Detected in # 47140
  J1946+24	    296.5 	 23.96667 	 4.7290 	        * 	       96 	 0.2677606 	  56256  	       *	   4.832	     1.115    	   0.246    	Not Detected in # 44933
  J1946+24	    296.5 	 23.96667 	 4.7290 	        * 	       96 	 0.4185924 	  56256  	       *	   2.590	     0.728    	   0.217    	Not Detected in # 45166
  J1946+24	    296.5 	 23.96667 	 4.7290 	        * 	       96 	 0.3429230 	  56276  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 45543
J1946+2535	 296.70458 	 25.59764 	 0.5152 	 5.641E-15 	   248.81 	 0.1992663 	  56178  	  57.373	   2.650	     0.234    	   0.137    	Not Detected in # 42959
J1946+2535	 296.70458 	 25.59764 	 0.5152 	 5.641E-15 	   248.81 	 0.3646545 	  56180  	  28.707	   3.378	     0.596    	   0.198    	Not Detected in # 43569
J1946+2611	 296.69087 	   26.197 	 0.4351 	 2.197E-14 	      165 	 0.4054484 	  56159  	  7.4848	   0.000	     0.000    	   0.000    	Not Detected in # 41972
J1946+2611	 296.69087 	   26.197 	 0.4351 	 2.197E-14 	      165 	 0.3360527 	  56159  	  10.954	   0.000	     0.000    	   0.000    	Not Detected in # 42349
J1946+2611	 296.69087 	   26.197 	 0.4351 	 2.197E-14 	      165 	 0.3151262 	  56178  	  12.121	   3.271	     0.439    	   0.175    	Not Detected in # 42582
J1946+2611	 296.69087 	   26.197 	 0.4351 	 2.197E-14 	      165 	 0.4369813 	  56178  	  6.1479	   2.800	     0.741    	   0.227    	Not Detected in # 42959
J1946-2913	 296.71556 	 -29.22975 	 0.9594 	 1.488340E-15 	   44.309 	 0.2545775 	  56901  	  110.36	  67.364	     7.414    	   1.766    	Detected in Beam #112816
J1946-2913	 296.71556 	 -29.22975 	 0.9594 	 1.488340E-15 	   44.309 	 0.3764645 	  56901  	  53.043	  40.453	     9.264    	   1.140    	Detected in Beam #113193
J1946-2913	 296.71556 	 -29.22975 	 0.9594 	 1.488340E-15 	   44.309 	 0.3583840 	  56902  	  68.324	  44.016	     7.825    	   1.168    	Detected in Beam #113426
J1946+3417	 296.60471 	 34.28741 	 0.0032 	 3.118E-21 	   111.11 	 0.2312304 	  56052  	  32.791	   0.000	     0.000    	   0.000    	Not Detected in # 33000
J1946+3417	 296.60471 	 34.28741 	 0.0032 	 3.118E-21 	   111.11 	 0.4158447 	  56052  	  13.537	   0.000	     0.000    	   0.000    	Not Detected in # 33233
J1946+3417	 296.60471 	 34.28741 	 0.0032 	 3.118E-21 	   111.11 	 0.3911177 	  56053  	  15.689	   0.000	     0.000    	   0.000    	Not Detected in # 33610
J1947+0915	 296.94258 	  9.25222 	 1.4807 	 4.78E-16 	       94 	  0.3473535  	    *                *               *                 *             *        Beam # 63487 Not Found
J1947+0915	 296.94258 	  9.25222 	 1.4807 	 4.78E-16 	       94 	  0.1685999  	    *                *               *                 *             *        Beam # 63864 Not Found
  J1947+10	    296.9 	 10.73333 	 1.1109 	        * 	      149 	  0.4373529  	    *                *               *                 *             *        Beam # 61280 Not Found
  J1947+10	    296.9 	 10.73333 	 1.1109 	        * 	      149 	  0.4933672  	    *                *               *                 *             *        Beam # 61657 Not Found
  J1947+10	    296.9 	 10.73333 	 1.1109 	        * 	      149 	  0.2099018  	    *                *               *                 *             *        Beam # 61890 Not Found
  J1947+10	    296.9 	 10.73333 	 1.1109 	        * 	      149 	  0.3869037  	    *                *               *                 *             *        Beam # 62267 Not Found
J1947+1957	 296.83098 	 19.95233 	 0.1575 	 0.5226E-15 	    185.8 	  0.3688891  	    *                *               *                 *             *        Beam # 49724 Not Found
J1947+1957	 296.83098 	 19.95233 	 0.1575 	 0.5226E-15 	    185.8 	 0.4117146 	  56480  	  4.5946	   0.000	     0.000    	   0.000    	Not Detected in # 49957
J1947+1957	 296.83098 	 19.95233 	 0.1575 	 0.5226E-15 	    185.8 	  0.2151498  	    *                *               *                 *             *        Beam # 50334 Not Found
J1948+2333	 297.08049 	  23.5509 	 0.5284 	 13.57843E-15 	    198.2 	 0.4008493 	  56256  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 45166
J1948+2333	 297.08049 	  23.5509 	 0.5284 	 13.57843E-15 	    198.2 	 0.1742847 	  56276  	       *	   4.440	     0.292    	   0.112    	Not Detected in # 45776
J1948+2551	 297.07325 	 25.86443 	 0.1966 	 9.02244E-15 	   289.27 	 0.2260598 	  56178  	  121.85	   2.562	     0.138    	   0.080    	Not Detected in # 42582
J1948+2551	 297.07325 	 25.86443 	 0.1966 	 9.02244E-15 	   289.27 	 0.4435602 	  56178  	  41.429	   2.771	     0.438    	   0.206    	Not Detected in # 42959
J1948+2551	 297.07325 	 25.86443 	 0.1966 	 9.02244E-15 	   289.27 	 0.3462768 	  56180  	  73.188	   0.000	     0.000    	   0.000    	Not Detected in # 43192
J1948+3540	 297.10419 	 35.66974 	 0.7173 	 7.06120E-15 	 129.36748 	 0.4754909 	  56042  	  215.49	  88.524	    79.906    	   4.409    	Detected in Beam # 31259
J1948+3540	 297.10419 	 35.66974 	 0.7173 	 7.06120E-15 	 129.36748 	 0.0921936 	  56044  	  663.01	 466.049	   136.729    	  37.031    	Detected in Beam # 31636
J1949+2306	 297.2805 	 23.11542 	 1.3194 	 0.1231E-15 	    196.3 	 0.3225342 	  56276  	  6.8886	   2.762	     0.423    	   0.166    	Not Detected in # 45776
J1949+2306	 297.2805 	 23.11542 	 1.3194 	 0.1231E-15 	    196.3 	 0.4478413 	  56296  	  3.3766	   0.000	     0.000    	   0.000    	Not Detected in # 46153
J1949+2306	 297.2805 	 23.11542 	 1.3194 	 0.1231E-15 	    196.3 	 0.2618753 	  56296  	  8.9782	   0.000	     0.000    	   0.000    	Not Detected in # 46386
J1949-2524	 297.35589 	 -25.40027 	 0.9576 	 3.270565E-15 	    23.07 	 0.3622016 	  56774  	  50.536	  32.356	     4.348    	   0.784    	Detected in Beam #108258
J1949-2524	 297.35589 	 -25.40027 	 0.9576 	 3.270565E-15 	    23.07 	 0.4097499 	  56776  	  55.552	   5.376	     0.657    	   0.205    	Not Detected in #108491
J1949-2524	 297.35589 	 -25.40027 	 0.9576 	 3.270565E-15 	    23.07 	 0.2254041 	  56777  	  74.512	  54.913	     5.005    	   1.333    	Detected in Beam #108868
J1949+3106	 297.37349 	 31.10106 	 0.0131 	 9.3913E-20 	 164.1264 	 0.2835643 	  56080  	  21.229	   0.000	     0.000    	   0.000    	Not Detected in # 36427
J1949+3106	 297.37349 	 31.10106 	 0.0131 	 9.3913E-20 	 164.1264 	 0.4264024 	  56080  	  10.011	   0.000	     0.000    	   0.000    	Not Detected in # 36804
J1949+3106	 297.37349 	 31.10106 	 0.0131 	 9.3913E-20 	 164.1264 	 0.3096216 	  56082  	  18.932	   0.000	     0.000    	   0.000    	Not Detected in # 37037
  J1950+05	 297.74167 	  5.58333 	 0.4559 	        * 	       71 	  0.3358342  	    *                *               *                 *             *        Beam # 68278 Not Found
  J1950+05	 297.74167 	  5.58333 	 0.4559 	        * 	       71 	  0.4666051  	    *                *               *                 *             *        Beam # 68511 Not Found
  J1950+05	 297.74167 	  5.58333 	 0.4559 	        * 	       71 	  0.2171637  	    *                *               *                 *             *        Beam # 68888 Not Found
J1950+2414	 297.68777 	 24.24916 	 0.0043 	 1.890E-20 	  142.089 	 0.3293518 	  56254  	  8.6372	   0.000	     0.000    	   0.000    	Not Detected in # 44412
J1950+2414	 297.68777 	 24.24916 	 0.0043 	 1.890E-20 	  142.089 	 0.2771632 	  56256  	  10.912	   3.124	     0.363    	   0.166    	Not Detected in # 44789
J1950+2414	 297.68777 	 24.24916 	 0.0043 	 1.890E-20 	  142.089 	 0.4033519 	  56256  	  5.7379	   0.000	     0.000    	   0.000    	Not Detected in # 45022
J1951+1123	 297.78437 	 11.39033 	 5.0941 	 3.031E-15 	    31.29 	  0.3664580  	    *                *               *                 *             *        Beam # 60526 Not Found
J1951+1123	 297.78437 	 11.39033 	 5.0941 	 3.031E-15 	    31.29 	  0.2094956  	    *                *               *                 *             *        Beam # 61136 Not Found
J1951+1123	 297.78437 	 11.39033 	 5.0941 	 3.031E-15 	    31.29 	  0.4689436  	    *                *               *                 *             *        Beam # 61513 Not Found
J1952+1410	 298.02565 	 14.12483 	 0.2750 	 1.2815E-16 	  31.5051 	  0.3991952  	    *                *               *                 *             *        Beam # 56955 Not Found
J1952+1410	 298.02565 	 14.12483 	 0.2750 	 1.2815E-16 	  31.5051 	  0.1819071  	    *                *               *                 *             *        Beam # 57565 Not Found
J1952+1410	 298.02565 	 14.12483 	 0.2750 	 1.2815E-16 	  31.5051 	  0.4573513  	    *                *               *                 *             *        Beam # 57942 Not Found
J1952+2630	 298.1535 	  26.5078 	 0.0207 	 4.2721E-18 	  315.338 	 0.3282881 	  56159  	  3.6739	   5.037	     1.303    	   0.229    	Not Detected in # 41828
J1952+2630	 298.1535 	  26.5078 	 0.0207 	 4.2721E-18 	  315.338 	 0.3677640 	  56159  	  3.7103	   3.643	     0.933    	   0.186    	Not Detected in # 42061
J1952+2630	 298.1535 	  26.5078 	 0.0207 	 4.2721E-18 	  315.338 	 0.3020445 	  56178  	  7.3435	   0.000	     0.000    	   0.000    	Not Detected in # 42438
J1952+3252	 298.24252 	 32.87792 	 0.0395 	 5.844803E-15 	   45.006 	 0.0854930 	  56073  	  38.887	  28.187	     6.282    	   1.734    	Detected in Beam # 34686
J1952+3252	 298.24252 	 32.87792 	 0.0395 	 5.844803E-15 	   45.006 	 0.4082830 	  56073  	  17.657	  10.220	     5.016    	   0.506    	Detected in Beam # 35063
J1953+1149	 298.44779 	  11.8285 	 0.8519 	 2.865E-15 	   140.03 	  0.3765538  	    *                *               *                 *             *        Beam # 60149 Not Found
J1953+1149	 298.44779 	  11.8285 	 0.8519 	 2.865E-15 	   140.03 	  0.3645109  	    *                *               *                 *             *        Beam # 60382 Not Found
J1953+1149	 298.44779 	  11.8285 	 0.8519 	 2.865E-15 	   140.03 	  0.2659868  	    *                *               *                 *             *        Beam # 60759 Not Found
J1953+1846	 298.44167 	 18.77833 	 0.0049 	        * 	      117 	  0.1051023  	    *                *               *                 *             *        Beam # 51410 Not Found
J1953+1846	 298.44167 	 18.77833 	 0.0049 	        * 	      117 	  0.4210754  	    *                *               *                 *             *        Beam # 51787 Not Found
J1953+1846	 298.44167 	 18.77833 	 0.0049 	        * 	      117 	  0.4796002  	    *                *               *                 *             *        Beam # 52020 Not Found
J1953+2732	 298.2825 	 27.54672 	 1.3340 	 1.773E-15 	    195.4 	 0.3670529 	  56157  	  5.9166	   2.707	     0.483    	   0.170    	Not Detected in # 40464
J1953+2732	 298.2825 	 27.54672 	 1.3340 	 1.773E-15 	    195.4 	 0.2185025 	  56157  	  7.8859	   7.413	     0.992    	   0.321    	Detected in Beam # 40841
J1953+2732	 298.2825 	 27.54672 	 1.3340 	 1.773E-15 	    195.4 	 0.4374587 	  56157  	  2.7222	   3.854	     1.494    	   0.245    	Not Detected in # 41074
  J1953+67	   298.25 	 67.03333 	 0.0086 	        * 	     57.2 	 0.0281699 	  55178  	  68.155	   0.000	     0.000    	   0.000    	Not Detected in # 06029
J1954+2407	 298.50156 	 24.12056 	 0.1934 	 1.05616E-15 	     80.5 	 0.2453131 	  56254  	       *	   2.235	     0.128    	   0.075    	Not Detected in # 44645
J1954+2407	 298.50156 	 24.12056 	 0.1934 	 1.05616E-15 	     80.5 	 0.3952235 	  56256  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 45022
J1954+2407	 298.50156 	 24.12056 	 0.1934 	 1.05616E-15 	     80.5 	 0.3536926 	  56256  	       *	   4.188	     0.557    	   0.137    	Not Detected in # 45255
J1954+2836	 298.57979 	 28.60167 	 0.0927 	 2.1163E-14 	        * 	 0.1272308 	  56107  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 39477
J1954+2836	 298.57979 	 28.60167 	 0.0927 	 2.1163E-14 	        * 	 0.3911783 	  56110  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 39854
J1954+2836	 298.57979 	 28.60167 	 0.0927 	 2.1163E-14 	        * 	 0.4865654 	  56110  	       *	   2.916	     1.134    	   0.319    	Not Detected in # 40087
J1954+2923	 298.59397 	 29.38814 	 0.4267 	 1.711E-18 	    7.932 	 0.2521536 	  56086  	  25.794	  62.281	    15.936    	   3.124    	Detected in Beam # 38490
J1954+2923	 298.59397 	 29.38814 	 0.4267 	 1.711E-18 	    7.932 	 0.2457788 	  56089  	  23.815	  39.890	    11.054    	   2.142    	Detected in Beam # 38867
  J1954+43	   298.75 	 43.83333 	 1.3870 	        * 	      130 	 0.4963130 	  55633  	  7.2635	   5.763	     2.788    	   0.371    	Not Detected in # 22986
  J1954+43	   298.75 	 43.83333 	 1.3870 	        * 	      130 	 0.0100899 	  55633  	  24.880	  26.515	     3.744    	   1.150    	Detected in Beam # 23363
J1955+2527	 298.99748 	 25.45096 	 0.0049 	 9.12E-21 	  209.971 	 0.0983553 	  56180  	  44.245	   0.000	     0.000    	   0.000    	Not Detected in # 43281
J1955+2527	 298.99748 	 25.45096 	 0.0049 	 9.12E-21 	  209.971 	 0.4010934 	  56180  	  14.428	   0.000	     0.000    	   0.000    	Not Detected in # 43658
J1955+2908	 298.86615 	  29.1454 	 0.0061 	 2.9720E-20 	  104.501 	 0.4339016 	  56086  	  25.806	  20.096	    15.431    	   1.147    	Detected in Beam # 38490
J1955+2908	 298.86615 	  29.1454 	 0.0061 	 2.9720E-20 	  104.501 	 0.4514393 	  56089  	  25.110	  13.852	    10.931    	   0.761    	Detected in Beam # 38867
J1955+2908	 298.86615 	  29.1454 	 0.0061 	 2.9720E-20 	  104.501 	 0.1911248 	  56107  	  54.082	  54.309	    19.899    	   4.279    	Detected in Beam # 39100
J1955+2908	 298.86615 	  29.1454 	 0.0061 	 2.9720E-20 	  104.501 	 0.4724024 	  56107  	  24.122	   9.279	     7.623    	   0.521    	Detected in Beam # 39477
J1955+5059	 298.82818 	 50.99869 	 0.5189 	 1.372366E-15 	 31.98266 	 0.4111823 	  55383  	  125.62	  35.505	     8.742    	   0.965    	Detected in Beam # 16598
J1955+5059	 298.82818 	 50.99869 	 0.5189 	 1.372366E-15 	 31.98266 	 0.4119531 	  55405  	  125.06	  89.118	    22.039    	   2.400    	Detected in Beam # 16831
J1955+5059	 298.82818 	 50.99869 	 0.5189 	 1.372366E-15 	 31.98266 	 0.3148805 	  55420  	  210.77	 181.424	    26.621    	   4.880    	Detected in Beam # 16975
J1955+5059	 298.82818 	 50.99869 	 0.5189 	 1.372366E-15 	 31.98266 	 0.3453674 	  55420  	  181.46	 106.157	    18.093    	   2.858    	Detected in Beam # 17208
  J1956+07	 299.14583 	  7.26667 	 5.0125 	        * 	     61.3 	  0.2534591  	    *                *               *                 *             *        Beam # 66160 Not Found
  J1956+07	 299.14583 	  7.26667 	 5.0125 	        * 	     61.3 	  0.4994176  	    *                *               *                 *             *        Beam # 66393 Not Found
  J1956+07	 299.14583 	  7.26667 	 5.0125 	        * 	     61.3 	  0.3010600  	    *                *               *                 *             *        Beam # 66770 Not Found
J1956+0838	 299.21775 	    8.638 	 0.3039 	 2.199E-16 	   67.087 	  0.3114908  	    *                *               *                 *             *        Beam # 64186 Not Found
J1956+0838	 299.21775 	    8.638 	 0.3039 	 2.199E-16 	   67.087 	  0.3565762  	    *                *               *                 *             *        Beam # 64563 Not Found
J1956+0838	 299.21775 	    8.638 	 0.3039 	 2.199E-16 	   67.087 	  0.3644258  	    *                *               *                 *             *        Beam # 64796 Not Found
J1956+0838	 299.21775 	    8.638 	 0.3039 	 2.199E-16 	   67.087 	  0.4580991  	    *                *               *                 *             *        Beam # 65173 Not Found
  J1956-28	    299.0 	 -27.88333 	 0.2600 	        * 	    45.69 	 0.1042502 	  56810  	       *	   2.965	     0.104    	   0.076    	Not Detected in #111541
  J1956-28	    299.0 	 -27.88333 	 0.2600 	        * 	    45.69 	 0.4211531 	  56899  	       *	   0.000	     0.000    	   0.000    	Not Detected in #111918
J1957+2516	 299.39421 	 25.26724 	 0.0040 	 2.744E-20 	   44.137 	 0.3587210 	  56180  	  2.2151	   0.000	     0.000    	   0.000    	Not Detected in # 43281
J1957+2516	 299.39421 	 25.26724 	 0.0040 	 2.744E-20 	   44.137 	 0.3535741 	  56180  	  2.2749	   3.112	     0.289    	   0.126    	Not Detected in # 43514
J1957+2516	 299.39421 	 25.26724 	 0.0040 	 2.744E-20 	   44.137 	 0.2779585 	  56224  	  3.2174	   2.518	     0.165    	   0.088    	Not Detected in # 43891
J1957+2831	 299.33082 	 28.52885 	 0.3077 	 3.10989E-15 	   138.99 	 0.4819294 	  56107  	  28.048	   0.000	     0.000    	   0.000    	Not Detected in # 39333
J1957+2831	 299.33082 	 28.52885 	 0.3077 	 3.10989E-15 	   138.99 	 0.0136156 	  56107  	  75.811	  14.582	     2.030    	   0.675    	Detected in Beam # 39710
J1957+5033	 299.41208 	   50.555 	 0.3748 	 7.08E-15 	        * 	 0.2744348 	  55420  	       *	   2.808	     0.200    	   0.101    	Not Detected in # 17208
J1957+5033	 299.41208 	   50.555 	 0.3748 	 7.08E-15 	        * 	 0.2474679 	  55420  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 17441
J1958+2846	 299.66696 	   28.765 	 0.2904 	 2.12038E-13 	        * 	 0.1057028 	  56107  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 39333
J1958+2846	 299.66696 	   28.765 	 0.2904 	 2.12038E-13 	        * 	 0.3913374 	  56107  	       *	   4.048	     0.848    	   0.243    	Not Detected in # 39710
J1959+2048	 299.90321 	  20.8042 	 0.0016 	 1.68515E-20 	  29.1168 	 0.3476207 	  56460  	  159.87	   2.981	     0.566    	   0.205    	Not Detected in # 48682
J1959+2048	 299.90321 	  20.8042 	 0.0016 	 1.68515E-20 	  29.1168 	 0.4233913 	  56477  	  30.265	  16.596	    16.640    	   1.494    	Detected in Beam # 48915
J1959+2048	 299.90321 	  20.8042 	 0.0016 	 1.68515E-20 	  29.1168 	 0.2308935 	  56477  	  100.66	  11.305	     3.408    	   0.808    	Detected in Beam # 49292
J1959+3620	 299.90846 	 36.34142 	 0.4061 	 0.036E-15 	      273 	 0.3766357 	  56017  	  20.787	   2.585	     0.525    	   0.178    	Not Detected in # 30594
J1959+3620	 299.90846 	 36.34142 	 0.4061 	 0.036E-15 	      273 	 0.1943109 	  56042  	  46.275	   0.000	     0.000    	   0.000    	Not Detected in # 30971
J1959+3620	 299.90846 	 36.34142 	 0.4061 	 0.036E-15 	      273 	 0.4274040 	  56017  	  15.840	   0.000	     0.000    	   0.000    	Not Detected in # 31204
  J2001+42	    300.5 	 42.71667 	 0.7192 	        * 	       55 	 0.4533029 	  55633  	  78.084	  10.218	     3.317    	   0.595    	Detected in Beam # 24062
  J2001+42	    300.5 	 42.71667 	 0.7192 	        * 	       55 	 0.0866540 	  55633  	  237.08	  14.267	     1.525    	   0.660    	Detected in Beam # 24439
  J2001+42	    300.5 	 42.71667 	 0.7192 	        * 	       55 	 0.4825047 	  55633  	  63.766	   0.000	     0.000    	   0.000    	Not Detected in # 24672
J2002+1637	 300.69904 	 16.62131 	 0.2765 	 2.25E-16 	   94.581 	  0.4388994  	    *                *               *                 *             *        Beam # 53706 Not Found
J2002+1637	 300.69904 	 16.62131 	 0.2765 	 2.25E-16 	   94.581 	  0.4752687  	    *                *               *                 *             *        Beam # 54083 Not Found
J2002+1637	 300.69904 	 16.62131 	 0.2765 	 2.25E-16 	   94.581 	  0.2122101  	    *                *               *                 *             *        Beam # 54316 Not Found
J2002+1637	 300.69904 	 16.62131 	 0.2765 	 2.25E-16 	   94.581 	  0.3955241  	    *                *               *                 *             *        Beam # 54693 Not Found
  J2002+30	 300.74167 	 30.58333 	 0.4218 	        * 	      196 	 0.3714936 	  56080  	       *	   2.529	     0.474    	   0.167    	Not Detected in # 36982
