num name ra dec p0 p1 dm
1 J1946+25 296.7412579166666 25.588599277777778 0.5151699999999999 * 244.0
1 J1908+0831 287.07635875 8.528870000000001 0.5122000000000001 * 698.1
1 J1859+06 284.93113875 6.080283083333333 0.50856 * 381.9
1 J1914+08 288.54197666666664 8.092926305555556 0.45549 * 363.7
1 J1909+11 287.34667999999994 11.825291166666666 0.44895 * 201.9
1 J1914+08 288.5479166666666 8.704277777777778 0.44004000000000004 * 289.2
1 J1930+14 292.59697083333333 14.142228527777778 0.42571 * 209.2
1 J1849+04 282.4168541666666 4.493544583333334 0.42111000000000004 * 191.8
1 J1902+02 285.64060166666667 2.5964576666666668 0.41531999999999997 * 281.2
1 J1910+1017 287.60778875 10.298265277777778 0.41108999999999996 * 636.6
